id	M_ZT0	M_ZT0.1	M_ZT0.2	M_ZT4	M_ZT4.1	M_ZT4.2	M_ZT8	M_ZT8.1	M_ZT8.2	M_ZT12	M_ZT12.1	M_ZT12.2	M_ZT16	M_ZT16.1	M_ZT16.2	M_ZT20	M_ZT20.1	M_ZT20.2	F_ZT0	F_ZT0.1	F_ZT0.2	F_ZT4	F_ZT4.1	F_ZT4.2	F_ZT8	F_ZT8.1	F_ZT8.2	F_ZT12	F_ZT12.1	F_ZT16	F_ZT16.1	F_ZT16.2	F_ZT20	F_ZT20.1	F_ZT20.2
AGAP004819-RC	1959.79014780747	1777.6182932302	2020.56084312526	2388.35063707833	2543.07055878092	2140.51031542492	1579.53183503899	1788.22023543667	1922.19228038258	1208.81061557507	1119.92644868358	1328.68016785271	1663.58817427668	1382.53892312537	1133.11228339226	1883.65130131504	1929.23414278379	2369.84913526208	2433.13189104464	1555.58085774963	2639.24335340988	2669.22233560402	2102.67397793804	2658.85861458024	2187.88538302497	1875.9905961134	2289.91084021598	1436.03395304008	1706.32522964952	1665.68612706548	1513.17146109762	1272.95666991546	2187.38407212694	1902.31900679685	2150.76921599335
AGAP004820-RA	239.586247047615	307.106818245172	272.170439262953	298.693776309645	311.292249001276	290.635033073692	265.605799641973	345.017131451729	218.650469536438	265.39441753898	307.930739830687	233.981413206766	330.209712984567	280.369156237931	275.552305279482	298.806271748264	298.202950602038	342.992445281081	230.728024150785	227.539253454236	267.456783423946	248.181962892973	300.221364764415	249.498159470653	252.000114023515	267.762534423235	232.244311734612	239.174271600619	245.662426680037	284.385436328252	232.795609399633	178.466629901299	269.291283546294	264.87986170589	266.943040965668
AGAP004823-RA	600.867095770208	650.226162408344	562.214758119293	677.758970341163	586.86243664175	520.303521853191	689.869930928486	583.327933588491	595.361519460661	923.722619349453	867.893964172478	699.855119859524	596.885405242989	611.943457776801	572.565070471696	652.540166979665	486.316639870707	495.738414246256	487.198431161369	665.114740866228	374.27128498005	548.279540472742	545.34592475933	475.979883565785	486.520451351757	417.345925567078	505.153969881899	543.577890001407	553.042999964418	487.517890848432	535.799418459473	602.522294755269	419.005571149649	576.993544904789	599.860597759353
AGAP004827-RA	645.234919297544	770.267915468346	888.819285234837	626.177314191305	714.441227216044	545.358266083682	702.797646840264	764.728693423936	842.989762068193	965.923145106535	961.05772303845	591.22089229924	916.227456787557	716.032605601662	851.551049337216	859.068031276259	728.940545916093	788.425300886111	428.086292742573	775.602551437756	459.218250784511	414.058682989808	429.530192284668	609.47520874381	715.214196448242	820.642582352691	688.599865921301	627.585382092533	546.992201277718	868.39124307377	781.528117270197	807.048211323571	767.042681292512	738.144229998582	558.245903160142
AGAP004830-RA	717.491089042063	647.225118581844	761.264780863841	796.516736825721	760.36959182279	695.686731466626	695.74616543384	744.276646971901	738.494156145156	711.782201102777	795.324299371616	781.330790529738	812.566686129111	771.434893960055	691.885227586488	864.926977781127	753.523584854612	931.110158123041	628.30482609656	731.845002696557	532.390389645779	538.149664436294	554.341321456391	616.840468063976	719.58414062206	711.554142402484	681.370471003492	665.141672674449	668.008175011726	826.749089897133	700.234412400484	649.902815968003	738.849731029543	708.507322395126	729.779644312986
AGAP004833-RA	675.658569716289	842.292967304347	623.148438551298	606.984139809962	961.093555659678	557.885638198927	629.932338973882	964.803060889501	756.934557190398	816.814620764846	966.941749914196	628.825047993185	648.715790572212	710.156605321226	841.250028579104	470.180457015651	598.543556763947	572.568721989218	518.661343545567	659.645047273578	531.549330578408	531.818491913514	652.166260536931	467.693966830597	649.665033840969	720.644845731668	629.861032214103	497.126688492196	601.449389458021	461.110671760809	646.654470554537	639.637036371911	454.003716303679	639.045820199525	450.656692732915
AGAP004834-RA	74.7914739460808	67.0233121251678	79.620009097819	95.9658719067134	137.785093820237	121.097930447372	92.8445051845833	77.3620887533517	69.3710325035284	120.037051042365	98.0671145957603	130.569985048419	97.8089529599856	86.4611469835535	77.2576556858361	72.5044629977406	563.272240026072	113.416168572944	518.661343545567	324.899799403404	633.317477730287	382.402820375908	503.742215035423	528.457356221974	335.02905332606	494.203690077451	730.168886698702	680.954847656308	629.283063416843	582.990144472917	420.325405860449	535.399889703896	446.226350713895	59.2738152069125	539.976037238537
AGAP004835-RA	631.290746188953	750.260956625012	667.020688462341	636.97347478081	818.205310216469	516.962889289125	666.364992907073	691.812701725375	684.929181680407	848.699462447975	633.513560288611	593.310012060015	749.032665402966	681.616032530538	707.336758723655	861.265136215585	630.608390162016	683.240950999913	569.192687677764	777.790428874816	293.529614512444	381.136585871352	470.009477421443	414.295836759387	571.006038712242	589.242861246192	529.553177729504	480.32519007397	424.766067806369	596.193754016729	590.303152406213	564.617877785082	543.443420586203	735.365769910758	466.896573552119
AGAP004841-RD	560.302228545215	479.166664297841	515.092711918543	494.224240319574	394.643725509815	538.677000955551	526.510611679662	605.558418862443	465.400597808482	577.678308141384	616.842150807332	498.255062944766	512.452035593771	495.262880779578	494.448996389351	522.910975559462	540.826856647424	451.835381250277	300.327800030981	239.572579358066	308.66867772512	300.097577579769	284.479420544558	238.450270490403	349.595533905454	730.561976636232	478.947413304842	581.134180583322	396.932393847547	407.280571312961	516.399784342837	352.984883034869	453.031545604956	365.830578230163	385.697169456098
AGAP004842-RA	100.144515961701	105.036533927502	91.8067451842199	116.35861968689	144.589295984199	132.790144421601	70.5148140642405	96.0356963834711	80.7865188648685	97.530103971922	127.487248974488	136.837344330743	113.692458141522	110.804576716787	92.7091868230033	108.390510340057	159.255339210407	119.818694218191	123.944806361992	86.4211587638684	202.695235236387	177.272830637838	210.267397793804	141.781241913212	154.404694141576	127.269846608574	131.032782885287	142.318574836732	191.205238499733	143.208380436727	141.340191421206	130.296433335019	130.270873628893	116.695323688609	161.383815640841
AGAP004850-RA	308.03946048979	293.101947054838	220.986147700069	232.71723937378	306.189097378305	181.22931660055	178.637528962743	169.84090749299	306.461903085208	274.772312151665	251.051813365146	214.134775479407	295.098806793803	325.698301258435	426.633943065117	273.905749102575	206.283761527575	226.832337145888	187.824052717788	306.302841188394	105.132383421362	155.746844060386	193.401028986814	231.085011170236	138.381565504242	219.003307475794	194.289988416115	135.400310782169	158.530925591551	198.054143157176	234.643193601218	229.795527881761	167.21336018037	284.329082320658	133.979016758434
AGAP004852-RA	1043.27767894279	1044.36325162202	1481.90710810635	1193.57553183975	1064.8576386601	1414.75789088171	1367.98739284627	1199.55698538243	1387.42065007057	1588.61534738881	1217.01289213338	1380.90816187208	1319.16690402442	1106.36690994489	1116.80233385859	1332.91032985745	1008.97342425923	1436.90968409754	997.278980420336	871.869158668394	952.919923331228	877.500511657299	685.89899815091	1047.70813829374	1192.99475945236	989.233807730283	845.839205383645	1105.93392529377	704.312967131929	1211.68509121287	888.688000962092	895.491850920675	1181.18739894855	1139.16863600785	977.437826805849
AGAP004852-RB	1691.04790244189	1679.58419489786	1832.88510739469	1856.9396213949	1677.23583341671	1524.99876549587	1738.19016668353	1836.23808362841	1931.85153807294	1898.0858696074	1796.58953939433	1583.55277866722	1564.10727340285	1665.42636519777	1819.84700059969	1714.47422098698	1670.57782003937	1753.37738027689	1366.25313474411	1636.53232292085	1247.29059691104	1538.47492303552	1465.12523703383	1373.62086321112	1609.59610402303	1575.99738625033	1647.39836689571	1681.1381652589	1534.48254694723	1523.49340890135	1762.59532831151	1615.67577335423	1396.03712336635	1576.31302315883	1558.0135660924
AGAP004864-RA	1066.09541675685	978.340287439016	1013.93644238855	944.064264882293	1007.02192026642	709.049261722888	948.424249164035	781.623862232139	965.047654700983	1066.26661746226	913.985508032486	711.345278543785	962.20602441832	872.166327338953	1170.88269283867	982.105907878486	794.139040492166	953.06167462103	629.25824768396	871.869158668394	757.794219701179	693.896508496681	642.046439252737	653.666764664811	747.260453722908	742.131962691557	735.590932887059	808.448570947547	734.566960565431	810.498493535519	985.686171545273	823.631393748028	877.870140946943	1058.59329346095	685.119972060174
AGAP004864-RB	196.48607562106	217.07550345017	189.300633875427	165.541129039081	222.837620869766	236.349753907629	331.41962610193	268.544262109336	178.257210104003	292.590311915766	258.897182532807	218.313015000956	266.675692258422	214.054295930157	218.896691109869	312.721269697325	80.1620834951715	225.917690625139	236.448553675185	155.339298031257	111.019796892959	106.363698382703	134.930950455917	249.498159470653	260.740002371151	202.474755968187	181.638547309949	169.003307618619	96.8127789872067	164.537288161346	115.474012599024	173.728577780025	173.046384372709	150.036844742497	242.583219736862
AGAP004865-RA	826.509169709231	1012.35211747268	1038.30991456135	990.847627436816	915.165191052933	898.630159733601	995.434125206862	1142.64694308111	1191.60115325681	1089.71135399397	1220.93557671722	846.093503113753	843.49772253526	983.81033266723	1048.12886213784	1012.13300871593	691.531573618346	1041.78238713374	600.655600061961	782.166183748936	509.681794826764	596.39645164587	600.44272952883	649.984135004727	559.352854248727	751.222666020741	666.008006803148	507.009922855857	599.029069983341	675.415411279599	836.031851216937	717.814896372922	705.795927272958	878.919541114999	718.614726249783
AGAP004866-RA	708.617524336596	673.234165078178	689.769262490289	560.200777255439	685.523368019204	680.653884928331	756.859004289515	663.357680574717	794.693473616369	829.005883761337	771.788191868633	615.245769548149	683.826696762976	659.790888631777	649.822726157532	740.424364552684	582.511140064913	577.141954592965	422.365763218173	723.093492948317	452.489778245543	525.487319390735	592.571757418901	486.107115131014	706.474308100605	712.380569977865	680.466796638766	530.729685328646	599.029069983341	653.070841282379	704.853372904445	681.489830109826	566.775517355557	687.205795055141	556.215918057741
AGAP004870-RA	353.674936117907	433.150658958174	438.722499110431	457.037464955722	338.509057657126	415.908754226146	367.852280035121	395.702637876339	385.492193279101	361.986732049633	345.196243377076	289.343086867296	359.46880147687	418.874877133915	557.971957731038	528.037553751222	541.895684427359	427.139925190039	313.67570225458	339.121002744294	313.715032129345	314.026157129885	296.848091003017	304.737604371905	292.786259645818	418.998780717839	330.744817489759	300.450324655323	193.625557974413	426.578154492378	518.247368544422	379.044169701873	366.508353418602	435.292080425763	397.877080070501
AGAP004871-RA	934.259598275619	995.34620245585	996.875011867591	856.495406767417	763.771692904771	930.366169092222	817.97184314519	843.869220999204	1116.08332040487	1207.8728261138	998.323226584839	942.193012109389	802.534998646035	904.064614575603	1114.22707866906	807.802249358665	669.086190239698	822.267222153844	716.973033724754	974.699398210212	592.946642496483	574.870465068418	504.866639622555	666.555968475103	833.202689141333	904.938195041487	833.187764277479	962.627027020673	651.065938688965	742.449121271258	834.184267015352	898.650552334857	608.57885740065	714.990395933382	627.265396641759
AGAP004873-RA	547.625707537405	775.269655179179	886.381938017557	851.697113172081	916.866241593923	696.521889607642	841.476781166603	885.662533314233	907.092108558795	2043.44323610402	2253.58229341057	1397.62111995827	535.859306387613	620.337743891709	1033.53574939718	599.809648435854	462.802428712123	587.20306632121	452.875254014971	714.341983200077	470.152018660332	669.838052910117	509.364337971086	747.573820996939	790.95989546109	870.228236875512	526.842154635326	1490.39174204022	1437.66976796002	670.337099916594	691.920283493354	679.910479402735	401.506498572633	473.264368292692	598.845605208152
AGAP004877-RA	1608.65051589113	1523.52991591986	1234.11014101619	1323.12945891381	1590.48225582619	2332.59668785869	1738.19016668353	1194.22166891668	1755.35055663991	1503.27650641337	1370.97826204873	2234.31358414854	1040.78757636908	1826.596658604	1109.07656829	1286.03875781851	6352.04349615739	2152.16326332369	6176.2650431768	4814.42430025044	8460.21315868387	7507.50437751245	6541.9022479377	6302.82066323281	5465.3435133886	6237.87533897091	9958.4914992818	8093.38062040276	6278.30871732035	7038.53954912424	5898.41256355817	7888.85678192023	6452.2969274251	1211.40859829127	6950.66899061937
AGAP004877-RB	201.556684024184	341.118648278839	256.733906886845	230.318092576112	306.189097378305	592.127121980598	225.64740500557	257.873629177839	338.074019162765	381.680310736272	242.225773051528	556.750416246457	244.940369378425	258.54401233917	232.631385454018	240.949175012693	748.179445954934	472.872251227517	873.334174058344	760.287409378336	1652.68106738382	1313.08518122456	1273.97305722128	819.385099368566	675.884698883878	759.486941774545	1735.95845463887	928.035706747856	1138.76031283702	941.518926701035	702.081996602069	1055.00627233688	751.487950112943	176.895292258129	1074.87711172107
AGAP004878-RA	186.344858814811	132.045928366002	130.804300660703	185.933876819257	175.20820572203	168.701944485304	138.67913432634	163.616371616284	154.548123045835	177.242208179743	236.341746175782	174.441500024687	145.459468504594	94.0160044869708	103.868625977624	148.670767561024	114.364572453111	118.904047697441	110.596904138393	145.493849564487	67.2847253896719	86.1039463098071	131.557676694519	143.622556743254	147.121453851879	85.1220402641764	112.055621226038	135.400310782169	122.226133471348	119.848148166906	115.474012599024	108.975198789288	160.408165289309	135.218390940769	104.544232773627
AGAP004883-RA	7.60591260468618	9.00313147950015	8.93693979669397	9.59658719067134	8.5052527049529	9.18673955117993	23.5049380214135	8.89219410958065	26.343430064631	29.0714732993229	38.2461746923465	45.9606347370434	12.5396093538443	15.9491436183254	7.72576556858361	12.4502613228443	18.1700722589055	6.40252564524684	23.8355396849985	3.28181615558994	17.6622404147889	26.5909245956757	10.1198212841938	12.889203810292	20.3930728111515	9.09070332918389	52.4131131541148	15.8131749818591	272.285940901519	14.2192718164126	8.31412890712976	146.879615759476	5.83302419233849	7.40922690086406	17.2548733704044
AGAP004885-RA	264.939289063235	243.084549946504	297.356360508181	283.099322124804	331.704855493163	279.77797724048	239.750367818418	204.520464520355	225.675384220339	219.442733936824	183.385504294072	264.273649737999	346.093218166103	243.434297332335	182.843118456479	296.609166808939	301.409433941845	328.358100949088	373.741262260776	235.196824483946	427.258006224416	350.746957762008	286.728269718823	429.026355399721	330.659109152242	240.490424435683	356.951374066816	320.216793382647	350.946323828624	421.499843129374	272.518669733698	206.894942628939	372.341377610941	258.396788167634	371.487273739294
AGAP004886-RA	472.834233591324	487.169447835175	512.655364701263	582.992671833284	617.481346379581	644.742084864628	571.169993920348	449.945021944781	493.500256544088	663.017149116816	511.910338189869	648.671685720544	531.679436602998	486.86859466467	546.812518576418	498.742821226882	323.854817320493	575.312661551466	427.132871155173	401.475509700503	428.940124359158	406.461275962472	356.442594121047	452.963448190263	470.497322714424	451.229456157673	433.763695068536	449.687163546618	429.60670675573	485.486566303231	428.639534767579	472.22586142025	512.333958227064	505.679735983972	413.101968338505
AGAP004887-RA	1698.65381504658	1411.49094639719	1226.79809936435	2052.47008540483	1784.40201749912	1569.26214696974	1818.10695595633	1325.82614173848	1486.64756998068	1736.78608226923	1582.80322957557	2032.71352723378	1743.84167414128	1250.74863112131	930.52554181607	1395.16163647167	1819.14488145042	1575.93595525147	2577.09855074203	1309.44464608039	2497.94543009157	3073.15114255738	1999.22691592183	2284.15104666675	2342.29007716654	1724.7543498188	2435.40241293688	2261.28402240585	3147.62547682156	2449.77740151337	1591.69378966495	1632.25895577869	2292.37850758903	1350.33160268247	1652.40787335402
AGAP004890-RA	88.7356470546721	122.042448944335	83.6822544599526	21.5923211790105	178.610306804011	141.976883972781	43.484135339615	67.580675232813	38.6370307614588	90.9655777430426	95.1251011578874	63.7181527036283	58.5181769846067	41.1320019630497	15.4515311371672	67.3778848059811	331.336611780042	167.380313297167	202.125376528787	89.7029749194584	272.503137828171	119.026043428263	100.073788254805	151.908473478442	209.757320343273	141.31911539004	256.643519582217	351.843143346365	367.888560151385	316.886629051481	121.016765203778	259.013515962947	134.159556423785	115.769170326001	155.293860333639
AGAP004894-RA	91.2709512562341	101.035142158835	70.683069301125	128.354353675229	100.361981918444	85.1861303836685	117.524690107067	108.484768136884	73.7616041809669	106.907998584607	120.622550952785	106.54510779951	110.34856231383	94.8554330984616	66.0982165312153	90.8136708254528	99.4009835340127	85.9767729504576	86.7613644533944	95.1726685121083	103.450265286621	155.746844060386	89.9539669706112	124.288751027816	148.578101909818	116.52628812863	103.018877578777	109.703901436648	170.632522964952	140.161393618924	112.702636296648	76.5985092939202	158.463823891862	81.5014959095046	133.979016758434
AGAP004896-RA	70.9885176437377	85.0295750841681	77.9951109529656	59.9786699416959	105.465133541416	98.5486606399302	113.998949403855	117.376962246465	86.9333192132824	76.8987358240154	113.757852931082	135.792784450355	74.4016821661429	92.3371472639892	95.2844420125312	59.3218333617877	212.696728207188	85.9767729504576	157.31456192099	96.2666072306382	142.138982385682	157.013078564942	142.801922565845	106.79626014242	201.017431995636	157.847666897647	161.757711285975	202.60630445507	142.79884900613	108.675863168296	169.977746545764	144.510589698839	146.797775507185	70.3876555582086	148.188912475238
AGAP004903-RA	176.203642008563	186.064717243003	173.051652426892	142.749234461236	197.321862754907	130.284669998552	135.153393623128	148.499641629997	108.008063264987	108.783577507144	123.564564390658	159.817661699264	239.088551679965	248.47086900128	154.515311371672	218.978125619439	332.405439559978	281.711128390861	334.650977177379	208.942295239226	296.893850781927	244.383259379305	254.119956691977	230.164353755215	217.04056063297	205.780466269708	234.051660464064	189.758099782309	372.729199100746	332.121563140495	286.375551245581	256.64448990231	291.651209616925	265.806015068498	364.382325880893
AGAP004905-RA	546.358055436624	504.175362852008	540.278633163772	570.996937844945	532.428819330052	426.765810059359	618.179869963175	542.42384068442	569.01808939603	770.862937162691	699.218527067771	518.101700672125	559.266577181456	510.372595786413	633.512776623856	588.091755426118	584.648795624784	608.23993629845	418.552076868573	530.56027848704	343.152099487327	534.350960922626	358.691443295312	417.05780900445	524.393300858181	602.465702452278	479.851087669568	495.150041619463	463.491179401252	462.12633403341	654.968599461667	538.558591118078	484.141007964095	632.562746661269	415.131953440906
AGAP004906-RA	176.203642008563	184.06402135867	137.303893240116	208.725771397102	222.837620869766	233.84427948458	155.132590941329	166.284029849158	151.913780039372	209.127049862871	167.69476595875	216.223895240181	216.517254843045	183.834865916488	141.639035424033	193.345234660641	296.065295042167	218.600518459142	248.843034311384	175.030194964797	437.350715032867	303.896281093437	273.235174673231	309.340891447009	313.179332456969	262.803968970952	337.974212407568	342.948232419069	375.149518575426	305.714344052871	246.652490911516	231.374878588852	359.70315852754	176.895292258129	278.107959028871
AGAP004908-RA	6.33826050390515	6.0020876530001	16.2489814485345	5.99786699416959	13.6084043279246	18.3734791023599	23.5049380214135	0.889219410958065	8.78114335487701	9.3778946126848	5.88402687574562	12.5347185646482	0	20.9857152872703	5.15051037905574	0.732368313108491	0	7.31717216599639	7.62737269919951	0	1.6821181347418	16.4610485592278	5.6221229356632	4.6032870751043	0	0	5.4220461883567	0	0	0	9.23792100792195	0.789675353545569	0	6.48307353825605	2.02998510240052
